"X1","X2","circ"
9.02023443952203,8.49679375998676,0
-2.82126571517438,-9.153639273718,0
7.64435284771025,8.50046668201685,1
-7.73688236251473,0.246900678612292,1
8.95517020486295,-8.63298881798983,0
-6.140491142869,5.99832804407924,0
3.01193243358284,8.00412660464644,1
9.09402673132718,0.32415668014437,0
-8.63321693148464,9.08459762111306,0
2.24875048268586,9.37562013976276,0
7.44812887627631,-4.12977458909154,0
0.422942508012056,-2.32152884360403,0
5.55042774416506,-7.0612977584824,0
-6.43929855432361,9.99021755065769,0
-3.07969979476184,-4.70895179547369,0
-4.95529304258525,-5.28548914473504,0
3.91508045140654,-0.513161574490368,0
9.71291033085436,-4.51501593459398,0
-0.864889863878489,-4.97267144266516,0
3.49845504853874,-7.55210814066231,0
-4.93434871546924,3.58915898948908,1
5.28984357137233,-4.46724514942616,0
7.83077485859394,-6.25209719408303,0
-1.64189727045596,-2.68943851348013,0
-6.12050300464034,-5.83618438336998,0
-9.62102163117379,7.55302818026394,0
0.440615522675216,-5.38707084022462,1
-6.69100596569479,3.78092461731285,1
-9.23083371017128,-6.8680586386472,0
-6.51447635609657,-5.67377383355051,0
-3.70778506156057,8.87495927046984,0
-2.38128392957151,6.16601202171296,0
-0.581746622920036,-6.13200437743217,0
7.5756768276915,-3.43719027470797,0
1.81794889271259,-9.43472091574222,0
2.56355043966323,-8.861467060633,0
5.71615214459598,-5.18469195812941,0
3.77675347495824,3.88505717739463,1
7.09396531805396,-3.72918581590056,0
2.56419840734452,5.62521059531718,1
4.76508172694594,3.96844873670489,1
-1.12280826084316,-4.26438298542053,0
2.62796585913748,-7.66974785830826,0
-7.57187962532043,3.71004551183432,0
-3.87239735107869,-4.50223451945931,0
-1.90194592345506,1.76430487539619,0
-7.40542876999825,4.03747144155204,0
-8.44317362178117,8.23454885743558,0
6.52238433249295,-8.54140539653599,0
-3.31931238994002,-7.00251122470945,0
-3.1428971234709,-4.42492011003196,0
5.10343791916966,3.2598025444895,1
-3.21606483776122,4.54754078760743,0
-4.96300247963518,-6.57827865332365,0
7.25993325933814,8.0965634342283,1
-4.61083388887346,-9.40771945286542,0
-9.22674169763923,5.81223585642874,0
-9.75318942219019,4.97234371025115,0
-4.26534544210881,-2.56369377952069,0
-3.4513029968366,-3.84250846225768,0
-1.25137211289257,-2.22994818352163,0
6.91512832883745,9.65801850892603,0
4.04297683387995,-4.26387486513704,0
-0.26152475271374,-5.82912392448634,1
-1.50171123445034,8.93309825100005,0
6.86979367863387,3.6368046887219,1
-2.19059634953737,9.73797199781984,0
-0.438846629112959,3.95365191623569,0
-1.63994431495667,3.67518058978021,0
0.945868906565011,2.3528653383255,0
-5.86972651071846,-8.55693677905947,0
6.036391351372,-7.10612084716558,0
-6.93176325410604,8.15844778437167,0
8.35052975919098,7.7729973802343,1
7.23609596956521,-0.660126893781126,0
6.89348457846791,6.03593827225268,1
-5.62866727355868,0.986839756369591,1
5.18693095538765,-6.57024419400841,0
9.42854807246476,-5.09700699709356,0
-4.1162345232442,-9.33967625256628,0
-1.68380328919739,5.41628450155258,0
3.6774820368737,-8.88800813816488,0
5.42906439397484,-6.23223158530891,0
-3.57364786788821,-4.59007307887077,0
5.62658137641847,1.86905923765153,1
3.62215647939593,-1.36583365965635,0
5.61715610325336,-6.88436071388423,0
7.90680102538317,2.05772106535733,1
-0.883776675909758,-0.688328882679343,0
-8.12291134614497,-8.9535275939852,0
6.86129054054618,-3.11398772988468,0
-3.52272017858922,1.19461979251355,1
9.95876307599247,-7.31824407353997,0
-5.02428309526294,1.88076376449317,1
9.87740696873516,-7.96427556779236,0
2.46688670478761,-7.43163783103228,0
9.54242164734751,7.53888076171279,0
0.584208802320063,-0.336744734086096,0
9.9439267301932,-1.66459464933723,0
8.50123824551702,2.0156757440418,0
0.799003848806024,-3.39093741029501,1
-1.57438661437482,9.01146836113185,0
1.24836570583284,-0.0707955891266465,0
-6.07721121516079,-5.04830628633499,0
9.11723526660353,-5.46080510597676,0
5.19454835914075,9.58999033086002,0
-7.12375479750335,-8.97511194460094,0
1.90550274215639,-7.0499433670193,0
-2.95120449736714,-6.31634554825723,0
-1.41047384124249,1.13333439920098,0
7.73398076184094,-6.44340693950653,0
2.66813302412629,-0.39233572781086,0
-1.19172528851777,-9.87938145641237,0
7.05349678639323,-8.68793761357665,0
0.886297645047307,-8.65995161700994,0
-3.4218732919544,-5.01451595686376,0
-0.34053286537528,-2.29544730391353,0
-7.82753054052591,-2.29892900213599,0
3.83652666117996,-1.42286491114646,0
-5.9144427953288,1.05223300401121,1
2.44611691683531,2.74355204775929,1
6.54658922925591,9.09359933808446,1
1.43817781470716,-5.90096748434007,1
3.32567230332643,7.40149366203696,1
-0.508041414432228,-7.64411848504096,0
-8.6448619235307,-8.13171600922942,0
-9.44522565230727,8.9094930049032,0
4.94726839475334,-7.86602584179491,0
-8.81027652416378,0.826445436105132,1
8.85962635744363,-0.778353568166494,0
0.488469712436199,8.26136013027281,0
-4.32241658680141,6.76888935267925,0
-9.78408862836659,5.0252857292071,0
2.29059746023268,-1.53771509882063,0
2.75494780391455,6.99377357494086,1
0.712364413775504,1.57610356342047,0
6.56590499449521,4.69292059540749,1
2.67321018036455,0.422875001095235,0
-7.67662829253823,5.21477658301592,0
-1.20628156233579,2.21391845028847,0
-1.88666000030935,-2.71257844753563,0
6.7942217644304,-8.63941832445562,0
-8.81795591209084,-7.91205186862499,0
-0.0807565357536077,-3.41507384553552,0
7.63180509209633,-9.47968747932464,0
4.34714402537793,4.49246358126402,1
1.18109542876482,-4.29488457739353,1
-3.82742843590677,-4.27538194227964,0
-8.45738927833736,9.22778660897166,0
1.85710719320923,-5.45684473123401,1
2.66903008334339,-4.83236259780824,1
5.57627133093774,-4.47853034827858,0
-4.09480313770473,-0.290334303863347,1
6.82068550027907,-5.19487507641315,0
-4.81414704583585,6.09677285887301,0
-9.68977204523981,3.61262410413474,0
7.72100486326963,-9.64557541068643,0
-3.22420103475451,-1.39931893441826,0
0.897283013910055,0.927175879478455,0
-6.895068930462,-9.10044907126576,0
-2.39453642629087,8.74970362056047,0
-0.922792516648769,-6.02228337433189,0
-8.63556648138911,-6.06946924235672,0
-0.112386564724147,-9.89656104706228,0
7.85469383466989,-0.146363656967878,0
3.16699332091957,-7.24855789449066,0
1.25195204280317,-1.96161040104926,0
-2.03090327326208,7.95966167468578,0
-3.57788854278624,9.85653165727854,0
-4.19691373594105,-9.96414734050632,0
-6.02817526087165,-2.77539912611246,0
-4.10719727165997,3.80613715853542,0
-0.0296800630167127,-7.13306469842792,0
-8.75399194657803,-2.10387850180268,0
-3.01715974695981,6.77309645805508,0
-4.62521084118634,-2.58436631876975,0
4.32453966699541,7.29079752694815,1
-9.48962226510048,4.75894200615585,0
4.37036314979196,-8.82466235198081,0
2.89519409649074,2.31428468599916,1
-1.09576150774956,-4.45699024945498,0
9.55359265673906,4.27429728209972,0
5.72492994833738,-8.0972231272608,0
8.09006549883634,-6.34594243019819,0
6.7762537393719,-6.88543281983584,0
-1.59369498956949,-0.754690766334534,0
6.06693585403264,6.97015406563878,1
3.31314746756107,0.29494852758944,0
5.32777613960207,-2.35189346130937,0
5.3491418948397,-7.89907791651785,0
9.19941720087081,2.41808057762682,0
8.22216690517962,-3.84156249929219,0
0.180579479783773,6.87323353253305,0
-6.65616252925247,-3.63056434318423,0
5.59290195349604,8.96994400769472,1
-3.39545545633882,9.0125093376264,0
-0.472121816128492,-3.43943500891328,0
-9.07307046465576,-2.8733334178105,0
-1.92101930268109,-5.35252280533314,0
4.59301375318319,-6.03749842848629,0
3.12298171687871,3.6184053728357,1
8.14932116772979,2.11583209224045,1
-6.56697711907327,-3.39396717958152,0
-2.28719316888601,0.260908510535955,0
9.72912377212197,-6.77607105113566,0
8.69491840712726,8.0513874348253,0
-8.52681819349527,0.913378046825528,1
2.70330519415438,3.61242153681815,1
-8.1397610437125,-2.23521104082465,0
-8.31400970928371,-4.97819209005684,0
-1.30609316751361,-9.44056692998856,0
3.46692537888885,-9.50854694470763,0
-5.56232122238725,6.07848322950304,0
2.25223280023783,-0.430527091957629,0
-3.85741522535682,6.78668383043259,0
-8.57444752473384,6.73772236332297,0
3.14948957413435,-4.79089855216444,0
5.89046305045485,-2.63455670326948,0
5.48087620642036,1.17707348894328,1
-2.8803608706221,3.30810419283807,0
1.11261248122901,-3.80909436382353,1
-2.14060538914055,-7.83896709326655,0
-7.26253327447921,-2.88859956432134,0
-1.46090688183904,-7.93302571866661,0
-2.94142165221274,-4.07549945637584,0
4.70543898176402,-3.89697642531246,0
8.19339477457106,2.47784851118922,1
-4.81399330310524,6.1934638209641,0
-3.5786507697776,0.575273418799043,1
-0.505005633458495,5.38393925875425,0
-3.99389024358243,9.0660024387762,0
5.51142364740372,1.01275477558374,1
8.73435300774872,9.55066670663655,0
5.28478906024247,2.01018093619496,1
7.0900068897754,1.2571318866685,1
3.87587861623615,-1.75732564646751,0
2.55940925795585,5.63013130798936,1
0.455653537064791,-3.6135591706261,1
-5.56035012472421,4.72860156092793,0
-8.39184217620641,4.97521884739399,0
9.7603864222765,-6.15253570023924,0
-2.02578839845955,8.55912379920483,0
-0.656378464773297,4.85957790631801,0
8.2851588819176,-8.53982316795737,0
8.12799202743918,-3.52872724179178,0
-7.21191377844661,2.98384193796664,1
2.80231558252126,-2.45893316809088,0
-9.70998505596071,-3.09909984003752,0
8.21221338585019,4.22180907800794,1
-7.65488178934902,1.53586437460035,1
1.5409124456346,5.11729966383427,1
-7.18985581770539,-0.0249756826087832,1
9.66302243527025,-6.79919253103435,0
1.96691985242069,-4.31930196471512,1
-1.54684277717024,-6.3819868536666,0
9.46046986151487,0.275634806603193,0
-5.2129163313657,-9.76165359839797,0
-1.96098692249507,9.77967618498951,0
3.45717622432858,-0.37577711045742,0
9.52327654697001,1.0088056884706,0
-5.63103401567787,-4.74475745111704,0
9.0042624855414,-0.800709836184978,0
2.73769294377416,7.40230735391378,1
3.90804660506546,-7.26751097943634,0
-8.18737522233278,0.163427903316915,1
-8.78618652932346,-9.77290216367692,0
9.16597599163651,-5.14043395407498,0
-2.11412441451102,-5.17782840877771,0
-5.46584241557866,7.16890692710876,0
7.61420569848269,-5.44165333267301,0
-6.68708959594369,-0.884599373675883,1
-2.84138560295105,-1.71891961246729,0
7.80808109324425,9.57651303615421,0
6.10109408386052,-4.95886145159602,0
-8.64659959916025,-0.378884058445692,1
-4.55423539038748,-6.38115260284394,0
-3.55722528882325,-6.7558175092563,0
-6.19039977435023,6.8028024258092,0
-3.87238583993167,7.43431304581463,0
-2.53511029761285,1.12181389704347,0
-3.95295114722103,-6.78728254511952,0
-5.94177954364568,-8.88570230919868,0
-0.868785898201168,-0.531341428868473,0
3.27409415040165,-2.48773065395653,0
-1.87636158429086,-8.42003099620342,0
-6.10803048592061,0.625354335643351,1
1.50087182410061,-7.10895041469485,0
0.299163451418281,8.24050394352525,0
-8.7748618517071,-2.8060515737161,0
1.71546981204301,4.49394152499735,1
-2.79220029711723,-9.48970739264041,0
-8.44196707941592,7.28500120341778,0
-4.28524108137935,-0.620324206538498,1
2.21667156554759,-2.7716759685427,0
0.748375002294779,-7.04426335170865,0
-8.31093452405185,-3.62737101037055,0
6.47341638337821,-1.78915292024612,0
8.01025257445872,6.49155776482075,1
5.97426623106003,-5.01665960997343,0
-8.01326293498278,5.06140451878309,0
-0.993766798637807,1.28707466181368,0
9.08202080056071,-6.82547255884856,0
-0.0315222796052694,-8.76151740085334,0
-6.72671375796199,5.21712452638894,0
3.77083839848638,-3.19271345157176,0
4.41927613224834,2.46881252620369,1
0.449036029167473,2.44929179083556,0
-1.32677666377276,2.67247755080462,0
-5.05955751053989,8.83418931625783,0
-0.15017747413367,-1.17742139380425,0
-1.58353536389768,-8.81379872560501,0
-4.93667346425354,6.9177527539432,0
-6.08433644752949,2.97359278891236,1
8.62298844847828,4.35420562513173,1
-0.682731145061553,4.00572044309229,0
0.571645344607532,1.06060881633312,0
-2.98074788879603,-3.96414049435407,0
9.3764273263514,9.95464162435383,0
-1.89659870695323,4.80849451385438,0
-1.16272883489728,-5.08629911579192,0
-9.35337600298226,6.19254648685455,0
-6.48164893966168,-4.43288337439299,0
0.839882702566683,6.21072565671057,1
-9.42812762688845,1.91752867307514,0
5.36798670887947,-2.36257005948573,0
-4.43547075148672,-6.80713388603181,0
-0.176643598824739,8.36799596436322,0
3.89774759765714,1.91115217749029,1
4.4649693230167,5.29149499256164,1
-1.77842734381557,-4.39291234128177,0
8.61793621443212,-2.26529092527926,0
8.52420966606587,-8.0818310007453,0
8.46745659131557,-9.15891647804528,0
-4.91827588528395,1.1343705561012,1
9.57841279450804,5.1722834771499,0
-8.6911233374849,-2.15084130875766,0
6.0686288587749,-1.7767484113574,0
1.041334788315,8.18134706933051,0
3.53244377765805,2.07786737009883,1
3.54642698541284,7.34796810429543,1
-9.54100512433797,-6.05559783987701,0
0.507809743285179,-1.22766819782555,0
7.66958522144705,-7.25435909349471,0
5.43328449130058,0.396988405846059,0
-3.29665486235172,2.01047684531659,1
-9.58644693251699,8.96588114555925,0
-4.93344301357865,-0.739989122375846,1
7.27878394071013,-5.92312117107213,0
6.63079289719462,-8.9866249402985,0
-3.52620548103005,-8.76576267182827,0
-3.09746880084276,-3.0809662071988,0
0.595950940623879,1.57576017081738,0
0.184916323050857,7.63939079362899,0
6.74969939514995,-8.84852224029601,0
6.12351002637297,-5.58582928963006,0
5.04021960776299,-0.772731257602572,0
-0.368661205284297,-7.91193667799234,0
6.69431350193918,1.51849920861423,1
-5.97681399434805,8.2051323633641,0
4.53755059279501,-0.230998382903636,0
0.629705828614533,-4.07835504971445,1
-1.05887176468968,-8.71105181518942,0
2.28476323653013,6.06000980827957,1
9.49279768858105,5.07495920173824,1
-9.78410990908742,4.05894481576979,0
-1.17493951227516,5.24780720006675,0
-9.07313659787178,3.21925024036318,0
-1.5229460503906,1.25412334688008,0
8.60691209789366,-6.15790762938559,0
-2.08760967943817,-1.59625992178917,0
-6.87405437696725,0.350683815777302,1
-6.09277211595327,5.92365561053157,0
3.11277458444238,1.09474321361631,1
0.745796831324697,2.14884472545236,0
-9.40986965317279,-8.46465013921261,0
8.21349861100316,-6.2177591631189,0
6.78466259036213,-1.48501814808697,0
1.70125068631023,0.531795280985534,0
1.34033313486725,9.63362392038107,0
7.8128805058077,-5.01380758360028,0
8.72634286060929,-3.760408856906,0
1.46852098871022,-9.9795103771612,0
-7.23718351684511,-4.47650536894798,0
-6.18523813318461,6.99590274132788,0
-4.96960018295795,0.499788639135659,1
-6.84242697898299,5.3355610743165,0
8.10114284511656,-9.43740335293114,0
-0.829214113764465,-4.01138866320252,0
0.294846151955426,-2.80249166302383,0
-1.25318963546306,-3.06217635981739,0
-5.93658103607595,-7.02299946919084,0
6.40639107208699,-4.10365756135434,0
0.383867304772139,-1.89896812662482,0
5.82334911916405,0.149248000234365,0
-4.96330162044615,5.73312273714691,0
-7.13586067780852,7.69349636975676,0
-3.21844266261905,-3.57143238186836,0
-2.27946127764881,-5.12271996587515,0
-0.471237958408892,4.1303729545325,0
-9.86934700515121,-2.48437567614019,0
-5.817935555242,5.90360458008945,0
-8.49188772961497,0.279659703373909,1
-9.42496289964765,4.31776855140924,0
7.93707135599107,-7.14719648472965,0
0.508223832584918,-5.03940369002521,1
1.04957422241569,-2.57882809266448,0
1.11251999624074,1.58015980385244,0
-6.11453132238239,-2.35674397088587,0
3.53450246155262,-9.72286801785231,0
3.10376788955182,0.300609390251338,0
-3.17367346491665,-1.93066886160523,0
6.73031318001449,-6.20998679660261,0
8.31240213941783,7.70770014729351,1
-2.35418671742082,-9.41966675687581,0
1.17646562866867,-8.4862719103694,0
-3.20619912818074,-3.53192483074963,0
-9.13406875915825,-8.10358799062669,0
-6.43545308616012,7.38958856090903,0
-1.83460205793381,2.30005095247179,0
7.92743649333715,-2.56477975752205,0
2.11405985988677,-4.19322841800749,1
-1.58772946801037,-5.01193446107209,0
0.60459241271019,-1.55221658293158,0
-1.22472476679832,-7.1848320402205,0
-9.74784537684172,-9.25610277801752,0
5.45352031011134,-4.46677487809211,0
-2.17583707999438,0.401442721486092,0
2.02577493619174,5.12844322249293,1
-8.86453841347247,-4.47993217501789,0
-3.14487955998629,0.818000738508999,1
-1.05327619239688,-9.02408211026341,0
5.79758008010685,3.44065918121487,1
-2.33710476197302,-3.99466464295983,0
-8.75569075811654,-1.6873383987695,0
4.92850075941533,-5.46389434020966,0
3.10246820095927,-5.19243182148784,0
-1.0747075593099,7.96042430680245,0
8.50922787562013,5.07800092920661,1
1.40094649977982,-3.12587548978627,0
3.48087153397501,3.77200350165367,1
-7.0339563395828,-2.73795074317604,0
1.22205772437155,2.85165908746421,1
6.56149846035987,6.92888461519033,1
-2.17061528936028,6.06551968492568,0
5.6886322516948,1.30397743545473,1
-5.76733006164432,4.40394932869822,0
-9.4364128401503,3.00725768320262,0
-6.3861294137314,-8.24468901846558,0
-8.54767797514796,-1.964898025617,0
2.01274428982288,1.57660777214915,0
0.122041972354054,-3.309516008012,0
3.42856631148607,-9.52130588237196,0
-8.28783103264868,-3.83372646290809,0
2.38155098631978,-6.62653221283108,0
1.15995481610298,-3.63023494835943,1
-2.89738664403558,5.86438284255564,0
-7.63157870620489,-7.18747059348971,0
-7.15935782995075,-0.183998718857765,1
5.73453842662275,-9.05833735130727,0
9.33867359999567,-4.59974209778011,0
-3.28416025731713,4.87043059896678,0
-3.34413804579526,-0.432739295065403,0
9.56819624640048,-8.06789480149746,0
7.47361535672098,-6.87399121932685,0
-0.107066342607141,-3.71023431420326,1
5.26613387279212,8.89050221536309,1
-9.64795344509184,6.24349418561906,0
-8.26496247667819,-5.6936321593821,0
-5.18520459532738,6.80105191655457,0
-6.4936907729134,5.72084899991751,0
3.7771018454805,-3.06051849853247,0
-8.76013458240777,-0.794586716219783,0
1.20391144882888,1.45506183616817,0
-0.977752595208585,3.30413341522217,0
6.43849958200008,3.87405658140779,1
7.96311778016388,-8.04582463111728,0
3.00892148632556,-2.74132007732987,0
-2.42924366611987,9.07805014867336,0
-4.36183167155832,-2.6239383360371,0
9.25230825785547,6.99419072363526,0
6.1158788902685,-9.59145924542099,0
9.05379966832697,3.76509001478553,1
7.44469488505274,-0.59775460511446,0
1.36864530853927,0.246263761073351,0
7.94248891063035,-9.21390523202717,0
6.33462533820421,0.280349869281054,0
-3.22953565977514,-5.29258943162858,0
-4.90493578370661,-5.91658860910684,0
5.8700403617695,-2.71416901610792,0
3.99253543931991,7.34926537144929,1
1.11860353965312,-6.62579123862088,1
4.08823878038675,7.5724680442363,1
0.574255236424506,-4.06405609566718,1
-9.62758181151003,-2.30553845874965,0
6.46849520504475,3.39676958043128,1
9.22709785867482,4.09709811676294,1
3.58312928583473,5.25949513539672,1
6.42215721774846,3.39275877922773,1
6.47386390715837,-6.53397432062775,0
-8.91229845583439,-7.93470392469317,0
5.47454499639571,-0.846954481676221,0
9.72453257534653,-4.44682869128883,0
0.432303422130644,-9.86018603201956,0
-3.44614527653903,-5.94252166338265,0
-2.3950320109725,-5.81312745343894,0
-7.00783349573612,9.49660860002041,0
-3.11752622947097,8.77180343959481,0
-4.6536933677271,-4.06511741690338,0
-7.73140272125602,-5.3434565057978,0
9.07280131243169,8.70716853067279,0
2.45474046561867,4.88180861342698,1
-0.160190751776099,3.08880339376628,0
-2.36088574398309,2.01045501045883,0
8.91449782066047,1.326221995987,0
1.42265703994781,7.35254556406289,1
0.796994906850159,3.47114939242601,1
5.35549049265683,-8.97094822488725,0
5.151546318084,4.6768291760236,1
